station_id,station_name,latitude,longitude,neighborhood
8054,Sheppard Ave E / Brian Dr,43.775183,-79.330443,Scarborough North
8055,Sheppard Ave E / Willowdale Ave ,43.764112,-79.398337,North York - Willowdale
8056,Parkway Forest Dr / Forest Manor Rd (North),43.774706,-79.342753,North York - Willowdale
8057,Parkway Forest Dr / Forest Manor Rd (South),43.769530,-79.343382,North York - Willowdale
8058,Maxome Ave / Finch Hydro Corridor,43.786116,-79.400391,North York - Willowdale
8059,Ionview Rd / Eglinton Ave E,43.731703,-79.271492,Scarborough - St. Clair
8060,Gilder Dr / Midland Ave,43.736599,-79.257845,Scarborough - Rouge Hill
8061,Stansbury Cr / Midland Ave,43.742514,-79.261243,Scarborough - Rouge Hill
8062,Bay St / King St W,43.648375,-79.379983,Financial District
8063,Maida Vale Park,43.733104,-79.277028,Scarborough - St. Clair
8064,Kennedy Rd / Bertrand Ave,43.737462,-79.269959,Scarborough - Rouge Hill
8065,Brockley Dr / Lawrence Ave E,43.752355,-79.262797,Scarborough - Rouge Hill
8066,Danforth Rd / Savarin St,43.743072,-79.245318,Scarborough - Rouge Hill
8073,Finch Ave E / Midland Ave,43.803566,-79.286696,Scarborough North
8074,Huntingwood Dr / Midland Ave,43.796903,-79.283763,Scarborough North
8075,Marine Parade Dr / Humber Bay Shores Park Trl,43.626462,-79.476751,Humber Bay Shores
8076,Warden Ave / Huntingwood Dr,43.785717,-79.310810,Scarborough North
8077,Silver Springs Blvd / Birchmount Rd,43.800737,-79.306712,Scarborough North
8078,Victoria Park Ave / Patrick Blvd ,43.777759,-79.323909,Scarborough North
8079,Aurora Ct / Bridletowne Cir,43.792840,-79.316852,Scarborough North
8080,Bay Mills Blvd / Birchmount Ave,43.783430,-79.299559,Scarborough North
8081,Bridlewood Park,43.784030,-79.316298,Scarborough North
8082,Village Green Square,43.778263,-79.281750,Scarborough - Rouge Hill
8083,Eastview Park,43.759071,-79.189453,Scarborough - Rouge Hill
8084,Grenville St / Yonge St ,43.662029,-79.383610,Church Wellesley / Yorkville
8085,Lawrence Ave W / Bathurst St,43.719010,-79.430091,Eglinton Ave W
8086,Lawrence Ave W / Dufferin St,43.714318,-79.454145,Eglinton Ave W
8087,Front St E / Cooperage St,43.652964,-79.357110,Regent Park - Distillery
8088,Lawrence Ave W / Renfield St,43.704030,-79.498834,Eglinton Ave W
8089,Lawrence Ave W / Pine St,43.701775,-79.508505,Eglinton Ave W
8090,Church St / Cypress St,43.706386,-79.516717,Eglinton Ave W
8091,Rockcliffe Blvd / Alliance Ave,43.676519,-79.489420,Eglinton Ave W
8092,Jane St / Woolner Ave (Woolner Park),43.671196,-79.493372,Eglinton Ave W
8093,Jane St / Spenvalley Dr,43.740937,-79.513389,North York - York U
8094,Baycrest Ave / Bathurst St,43.729665,-79.432473,Eglinton Ave W
8095,Weston Rd / Gaydon Ave,43.720582,-79.537291,North York - York U
8096,Commissioners St / Bouchette St,43.650269,-79.340726,Waterfront
8099,Jane St / Milo Park Gt,43.766105,-79.519876,North York - York U
8101,Pape Ave / Hopedale Ave,43.696514,-79.350019,Danforth
8102,Sheppard Ave W / Magellan Dr,43.739738,-79.509868,North York - York U
8104,Toronto Public Library - Agincourt,43.785521,-79.293534,Scarborough North
8105,Kennedy Rd / Finch Recreational Trail,43.810482,-79.301308,Scarborough North
8106,Memorial Park Ave / Kimbourne Ave ,43.690895,-79.334520,Danforth
8107,Pitfield Rd / McCowan Rd,43.787452,-79.257684,Scarborough North
8108,Agincourt Recreation Centre,43.788094,-79.276307,Scarborough North
8109,Brimley Rd / E Highland Creek Trail,43.796928,-79.272871,Scarborough North
8110,Midland Ave / Finch Recreational Trail,43.812642,-79.291196,Scarborough North
8111,Brimwood Blvd / North Scarborough Green Loop,43.811735,-79.278288,Scarborough North
8112,Bernadine St / Brimley Rd,43.768527,-79.260501,Scarborough - Rouge Hill
8113,Leslie Lookout Park,43.653924,-79.324359,Waterfront
8114,Dulverton Rd / Birchmount Rd,43.748507,-79.284657,Scarborough - Rouge Hill
8115,Lawrence Ave E / Burnview Cres,43.756495,-79.240436,Scarborough - Rouge Hill
8117,Valparaiso Ave / Lawrence Ave E,43.754968,-79.246741,Scarborough - Rouge Hill
8118,Clover Hill Park - SMART,43.665680,-79.388030,Church Wellesley / Yorkville
8119,Thistletown Community Centre,43.735330,-79.561765,North York - York U
8120,Albion Rd / Kipling Ave (Albion Arena),43.739889,-79.582640,North York - York U
8122, Silverstone Dr / Stevenson Rd ,43.744717,-79.588166,North York - York U
8123,Martin Grove Rd / Lexington Ave,43.744482,-79.595656,North York - York U
8125,John Garland Blvd / Jamestown Cres,43.732361,-79.586611,North York - York U
8128,Queen’s Plate Dr / Rexdale Blvd,43.719562,-79.603464,North York - York U
8129,Don Mills Rd / Barber Greene Rd,43.727282,-79.340985,North York - Willowdale
8130,Gateway Blvd (South) / Don Mills Rd,43.709985,-79.333899,North York - Willowdale
8131,Rochefort Dr / Don Mills Rd,43.718005,-79.337404,North York - Willowdale
8133,Aga Khan Museum and Park (Wynford Dr),43.725717,-79.332965,Thorncliffe Park - Sunnybrook
8134,Eglinton Ave E / Sloane Ave,43.726171,-79.313090,Scarborough - St. Clair
8137,95 Beecroft Rd,43.763849,-79.413936,North York - Willowdale
8138,Scarborough Town Centre,43.773746,-79.255216,Scarborough - Rouge Hill
8139,Knob Hill Park,43.743906,-79.251198,Scarborough - Rouge Hill
8141,Brimley Rd / Brimorton Dr,43.765523,-79.259485,Scarborough - Rouge Hill
8142,Kitchener Rd / Kingston Rd,43.766753,-79.189701,Scarborough - Rouge Hill
8144,James Gardens,43.670884,-79.513812,Eglinton Ave W
8146, George St S / The Esplanade,43.648347,-79.369797,Regent Park - Distillery
8147,Widmer St / Adelaide St W (South),43.647300,-79.391313,Fort York - Entertainment District
8148,Simcoe St / Wellington St W (North) 2,43.646246,-79.385489,Financial District
8149,Danforth Rd / St Clair Ave E,43.717162,-79.259567,Scarborough - St. Clair
8150,Birchmount Rd / Eglinton Ave E,43.729323,-79.277988,Scarborough - St. Clair
8151,Corvette Ave / Kennedy Rd,43.725446,-79.264769,Scarborough - St. Clair
8152,Surrey Pl / Dr. Emily Stowe Way - SMART,43.661043,-79.387966,U of T - Hospital Row
8153,Neilson Rd / Ellesmere Rd,43.782349,-79.204734,Scarborough - Rouge Hill
8154,Mornelle Ct / Ellesmere Rd,43.785280,-79.195423,Scarborough - Rouge Hill
8155,Ellesmere Rd / Scarborough Golf Club Rd ,43.778815,-79.221741,Scarborough - Rouge Hill
8156,Scarborough Golf Club Rd / Lawrence Ave E ,43.761181,-79.216038,Scarborough - Rouge Hill
8157,Confederation Dr / Greencrest Cr,43.757796,-79.222943,Scarborough - Rouge Hill
8158,Livonia Pl / Neilson Rd,43.785550,-79.205917,Scarborough - Rouge Hill
8159,Lawrence Ave E / Orton Park Rd,43.763839,-79.205599,Scarborough - Rouge Hill
8160,Lawrence Ave E / Mossbank Dr,43.762706,-79.210997,Scarborough - Rouge Hill
8161,Victoria Park Ave / The Meadoway,43.729022,-79.304243,Scarborough - St. Clair
8162,Dan Leckie Way / Fort York Blvd,43.639202,-79.397769,Fort York - Entertainment District
8163,Strachan Ave / Ordnance St,43.639173,-79.410568,Liberty Village - Queen West
8164,Keelegate Dr / Keele St,43.733104,-79.483305,North York - York U
8165,Ranee Ave / Flemington Rd (North),43.723492,-79.448242,North York - York U
8166,Lawrence East Station,43.749662,-79.271922,Scarborough - Rouge Hill
8167,Woburn Ave / Avenue Rd,43.725453,-79.416488,Thorncliffe Park - Sunnybrook
8168,Portland St / Front St W,43.641634,-79.398789,Fort York - Entertainment District
8169,William Cragg Dr / Jane St,43.722546,-79.508614,North York - York U
8170,Munition St / Commissioners St,43.646529,-79.350330,Waterfront
8171, Grafton Ave / Roncesvalles Ave,43.639599,-79.446213,Liberty Village - Queen West
8172,Silverthorn Ave / Pryor Ave,43.674857,-79.460192,St Clair Ave W
8173,St. Clair Ave W / Poplar Plains Rd,43.686002,-79.403953,St Clair Ave W
8174,Wellington St E / Church St,43.648645,-79.374194,Financial District
8175,Simcoe St / Wellington St W (North) 3,43.646227,-79.385535,Financial District
8176,9 Willingdon Blvd,43.648347,-79.510038,Bloor St W / Annex
8177,Linkwood Ln / Spanbridge Rd,43.712573,-79.324495,Thorncliffe Park - Sunnybrook
8178,Agincourt GO Station,43.786057,-79.285031,Scarborough North
8179,McCowan Rd / Brimorton Dr,43.765738,-79.249229,Scarborough - Rouge Hill
8180,Osler Playground (Argyle St),43.646420,-79.421828,Liberty Village - Queen West
8181,Cherry St / Commissioners St,43.644839,-79.353304,Waterfront
8182,Biidaasige Park (11 Munition St),43.646219,-79.350049,Waterfront
8183,Dufferin St / King St W ,43.639171,-79.427268,Liberty Village - Queen West
8184,Antibes Dr / Bathurst St,43.781334,-79.445925,North York - York U
8185,Laird Crosstown Station,43.713626,-79.363733,Thorncliffe Park - Sunnybrook
8188,16 John St,43.701336,-79.517484,Eglinton Ave W
8189,25 St. Mary St ,43.667569,-79.387494,Church Wellesley / Yorkville
8190,1651 Queen St E,43.666692,-79.314374,Leslieville - Woodbine
8202,Corporate Dr / Lee Centre Dr,43.781009,-79.245315,Scarborough - Rouge Hill
8203,Greenbrae Parkette,43.760466,-79.229810,Scarborough - Rouge Hill
8205,Markham Rd / Blakemanor Blvd,43.750777,-79.221929,Scarborough - Rouge Hill
8207,45 Trudelle St,43.739541,-79.242943,Scarborough - Rouge Hill
8210,Brimorton Dr / Orton Park Rd,43.771483,-79.209087,Scarborough - Rouge Hill
8215,Dundas St W / McCaul St,43.654501,-79.390868,U of T - Hospital Row
8216,Davenport Rd / Dovercourt Rd,43.674139,-79.435611,Davenport - Dupont
